Date,Product_ID,Category,Sales_Volume,Is_Promotion,Is_Holiday,Event_Name,Stock_Level,Day_of_Week,Month,Prev_Day_Sales,Prev_Week_Sales,Rolling_Mean_7
2025-11-05,PROD_104,Beauty,61,0,0,None,367,2,11,77.0,141.0,74.14285714285714
2025-11-06,PROD_104,Beauty,75,0,0,None,678,3,11,61.0,63.0,75.85714285714286
2025-11-07,PROD_104,Beauty,59,0,0,None,340,4,11,75.0,64.0,75.14285714285714
2025-11-08,PROD_104,Beauty,112,0,0,None,619,5,11,59.0,91.0,78.14285714285714
2025-11-09,PROD_104,Beauty,88,0,0,None,547,6,11,112.0,88.0,78.14285714285714
2025-11-10,PROD_104,Beauty,75,0,0,None,673,0,11,88.0,75.0,78.14285714285714
2025-11-11,PROD_104,Beauty,79,0,0,None,552,1,11,75.0,77.0,78.42857142857143
2025-11-12,PROD_104,Beauty,92,0,0,None,535,2,11,79.0,61.0,82.85714285714286
2025-11-13,PROD_104,Beauty,85,0,0,None,316,3,11,92.0,75.0,84.28571428571429
2025-11-14,PROD_104,Beauty,69,0,0,None,315,4,11,85.0,59.0,85.71428571428571
2025-11-15,PROD_104,Beauty,88,0,0,None,265,5,11,69.0,112.0,82.28571428571429
2025-11-16,PROD_104,Beauty,88,0,0,None,615,6,11,88.0,88.0,82.28571428571429
2025-11-17,PROD_104,Beauty,67,0,0,None,595,0,11,88.0,75.0,81.14285714285714
2025-11-18,PROD_104,Beauty,61,0,0,None,856,1,11,67.0,79.0,78.57142857142857
2025-11-19,PROD_104,Beauty,62,0,0,None,949,2,11,61.0,92.0,74.28571428571429
2025-11-20,PROD_104,Beauty,59,0,0,None,841,3,11,62.0,85.0,70.57142857142857
2025-11-21,PROD_104,Beauty,58,0,0,None,568,4,11,59.0,69.0,69.0
2025-11-22,PROD_104,Beauty,136,0,0,None,248,5,11,58.0,88.0,75.85714285714286
2025-11-23,PROD_104,Beauty,100,0,0,None,985,6,11,136.0,88.0,77.57142857142857
2025-11-24,PROD_104,Beauty,75,0,0,None,572,0,11,100.0,67.0,78.71428571428571
2025-11-25,PROD_104,Beauty,49,0,0,None,790,1,11,75.0,61.0,77.0
2025-11-26,PROD_104,Beauty,67,0,0,None,887,2,11,49.0,62.0,77.71428571428571
2025-11-27,PROD_104,Beauty,65,0,0,None,557,3,11,67.0,59.0,78.57142857142857
2025-11-28,PROD_104,Beauty,216,0,1,Black Friday,867,4,11,65.0,58.0,101.14285714285714
2025-11-29,PROD_104,Beauty,79,0,0,None,574,5,11,216.0,136.0,93.0
2025-11-30,PROD_104,Beauty,114,0,0,None,500,6,11,79.0,100.0,95.0
2025-12-01,PROD_104,Beauty,54,0,0,None,692,0,12,114.0,75.0,92.0
2025-12-02,PROD_104,Beauty,124,1,0,None,625,1,12,54.0,49.0,102.71428571428571
2025-12-03,PROD_104,Beauty,64,0,0,None,937,2,12,124.0,67.0,102.28571428571429
2025-12-04,PROD_104,Beauty,58,0,0,None,423,3,12,64.0,65.0,101.28571428571429
2025-12-05,PROD_104,Beauty,71,0,0,None,548,4,12,58.0,216.0,80.57142857142857
2025-12-06,PROD_104,Beauty,103,0,0,None,378,5,12,71.0,79.0,84.0
2025-12-07,PROD_104,Beauty,84,0,0,None,571,6,12,103.0,114.0,79.71428571428571
2025-12-08,PROD_104,Beauty,58,0,0,None,641,0,12,84.0,54.0,80.28571428571429
2025-12-09,PROD_104,Beauty,63,0,0,None,301,1,12,58.0,124.0,71.57142857142857
2025-12-10,PROD_104,Beauty,54,0,0,None,802,2,12,63.0,64.0,70.14285714285714
2025-12-11,PROD_104,Beauty,75,0,0,None,646,3,12,54.0,58.0,72.57142857142857
2025-12-12,PROD_104,Beauty,71,0,0,None,870,4,12,75.0,71.0,72.57142857142857
2025-12-13,PROD_104,Beauty,113,0,0,None,902,5,12,71.0,103.0,74.0
2025-12-14,PROD_104,Beauty,114,0,0,None,325,6,12,113.0,84.0,78.28571428571429
2025-12-15,PROD_104,Beauty,61,0,0,None,457,0,12,114.0,58.0,78.71428571428571
2025-12-16,PROD_104,Beauty,67,0,0,None,429,1,12,61.0,63.0,79.28571428571429
2025-12-17,PROD_104,Beauty,54,0,0,None,701,2,12,67.0,54.0,79.28571428571429
2025-12-18,PROD_104,Beauty,78,0,0,None,694,3,12,54.0,75.0,79.71428571428571
2025-12-19,PROD_104,Beauty,64,0,0,None,417,4,12,78.0,71.0,78.71428571428571
2025-12-20,PROD_104,Beauty,93,0,0,None,545,5,12,64.0,113.0,75.85714285714286
2025-12-21,PROD_104,Beauty,91,0,0,None,470,6,12,93.0,114.0,72.57142857142857
2025-12-22,PROD_104,Beauty,63,0,0,None,456,0,12,91.0,61.0,72.85714285714286
2025-12-23,PROD_104,Beauty,92,1,0,None,348,1,12,63.0,67.0,76.42857142857143
2025-12-24,PROD_104,Beauty,45,0,0,None,354,2,12,92.0,54.0,75.14285714285714
2025-12-25,PROD_104,Beauty,213,0,1,Christmas,373,3,12,45.0,78.0,94.42857142857143
2025-12-26,PROD_104,Beauty,52,0,0,None,655,4,12,213.0,64.0,92.71428571428571
2025-12-27,PROD_104,Beauty,83,0,0,None,399,5,12,52.0,93.0,91.28571428571429
2025-12-28,PROD_104,Beauty,118,0,0,None,647,6,12,83.0,91.0,95.14285714285714
2025-12-29,PROD_104,Beauty,92,0,0,None,697,0,12,118.0,63.0,99.28571428571429
2025-12-30,PROD_104,Beauty,71,0,0,None,976,1,12,92.0,92.0,96.28571428571429
2025-12-31,PROD_104,Beauty,72,0,0,None,791,2,12,71.0,45.0,100.14285714285714
